resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
Pipa DCI Ø 900 Peralatan potong,Pipa DCI Ø 900 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa DCI Ø 800 Peralatan potong,Pipa DCI Ø 800 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 900 Peralatan potong,Pipa GIP Ø 900 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 800 Peralatan potong,Pipa GIP Ø 800 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 600 Peralatan potong,Pipa GIP Ø 600 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 500 Peralatan potong,Pipa GIP Ø 500 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 450 Peralatan potong,Pipa GIP Ø 450 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 400 Peralatan potong,Pipa GIP Ø 400 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 300 Peralatan potong,Pipa GIP Ø 300 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 250 Peralatan potong,Pipa GIP Ø 250 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 200 Peralatan potong,Pipa GIP Ø 200 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 150 Peralatan potong,Pipa GIP Ø 150 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 125 Peralatan potong,Pipa GIP Ø 125 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 100 Peralatan potong,Pipa GIP Ø 100 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 63 mm Peralatan potong,Pipa GIP Ø 63 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 1000 mm Peralatan potong,Pipa baja Ø 1000 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 900 Peralatan potong,Pipa baja Ø 900 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 800 Peralatan potong,Pipa baja Ø 800 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 500 mm Peralatan potong,Pipa HDPE Ø 500 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 450 mm Peralatan potong,Pipa HDPE Ø 450 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 400 mm Peralatan potong,Pipa HDPE Ø 400 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 300 mm Peralatan potong,Pipa HDPE Ø 300 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 250 mm Peralatan potong,Pipa HDPE Ø 250 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 200 mm Peralatan potong,Pipa HDPE Ø 200 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 150 mm Peralatan potong,Pipa HDPE Ø 150 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 125 mm Peralatan potong,Pipa HDPE Ø 125 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 100 mm Peralatan potong,Pipa HDPE Ø 100 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Tee Ø 400 mm,Tee Ø 400 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Tee Ø 300 mm,Tee Ø 300 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Tripot/Tackel & handle crane 2 T Mobile crane  3 ton,Tripot/Tackel & handle crane 2 T Mobile crane  3 ton,Equipment,Cranes,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 700 mm Sewa,Valve Ø 700 mm Sewa,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Pipa GIP Ø 1200 mm Peralatan potong,Pipa GIP Ø 1200 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 1100 mm Peralatan potong,Pipa GIP Ø 1100 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa GIP Ø 1000 mm Peralatan potong,Pipa GIP Ø 1000 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa Ø 500 mm Peralatan potong,Pipa Ø 500 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 450 mm Peralatan potong,Pipa Ø 450 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 400 mm Peralatan potong,Pipa Ø 400 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 300 mm Peralatan potong,Pipa Ø 300 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 250 mm Peralatan potong,Pipa Ø 250 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 200 mm Peralatan potong,Pipa Ø 200 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 150 mm Peralatan potong,Pipa Ø 150 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 100 mm Peralatan potong,Pipa Ø 100 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 80 mm Peralatan potong,Pipa Ø 80 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa HDPE Ø 1200 mm Peralatan potong,Pipa HDPE Ø 1200 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
T2/mekanik / cilinder saw,T2/mekanik / cilinder saw,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.365,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 1100 mm Peralatan potong pipa,Pipa HDPE Ø 1100 mm Peralatan potong pipa,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 1000 mm Peralatan potong,Pipa HDPE Ø 1000 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 900 mm Peralatan potong,Pipa HDPE Ø 900 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 800 mm Peralatan potong,Pipa HDPE Ø 800 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa HDPE Ø 600 mm Peralatan potong,Pipa HDPE Ø 600 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
"ukuran 20/50, t=40cm","ukuran 20/50, t=40cm",Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.15,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Kawat seng 3mm Pasangan batu,Kawat seng 3mm Pasangan batu,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.3,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Baja L 40.40.4,Baja L 40.40.4,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,13.5,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Paku 5 inch,Paku 5 inch,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.472,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Papan Kayu ukuran 2/20 cm,Papan Kayu ukuran 2/20 cm,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.04,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Fitting,Fitting,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Saklar,Saklar,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Mongkok,Mongkok,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Las Dop,Las Dop,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,3.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
L Bow,L Bow,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,4.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Kabel,Kabel,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,24.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Pipa listrik 5/8”,Pipa listrik 5/8”,Material,General,btg,0.0,0.0,0.0,0.0,0,IDR,0.0,3.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Upah,Upah,Labor,Labor,%,0.0,0.0,0.0,0.0,0,IDR,0.0,100.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Pipa Ø 800 mm Peralatan potong,Pipa Ø 800 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 700 mm Peralatan potong,Pipa Ø 700 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
Pipa Ø 600 mm Peralatan potong,Pipa Ø 600 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.4 HARGA SATUAN PEKERJAAN PENYAMBUNGAN PIPA BARU KE PIPA
"GRC pelat, t=4mm, uk 122x244 cm","GRC pelat, t=4mm, uk 122x244 cm",Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.24,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Fondasi pasangan batu,Fondasi pasangan batu,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.17,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Dinding triplek 4mm,Dinding triplek 4mm,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Kaso 5/7,Kaso 5/7,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.35,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Dolken kayu φ 8- 10/400 cm,Dolken kayu φ 8- 10/400 cm,Material,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.25,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
"Banner plastik 0,6 0,8 m2","Banner plastik 0,6 0,8 m2",Material,General,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,0.48,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Frame allum L.10.1 **),Frame allum L.10.1 **),Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
"Tiang kayu 5/7 (II), T= 3 m'","Tiang kayu 5/7 (II), T= 3 m'",Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.021,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Multiplek tebal 9 *),Multiplek tebal 9 *),Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.18,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Frame besi L.30.30.3 ***),Frame besi L.30.30.3 ***),Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,5.8,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
"kelas II, tinggi 4m","kelas II, tinggi 4m",Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.077,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Multiplek tebal 18 mm **) Tiang kayu 8/12,Multiplek tebal 18 mm **) Tiang kayu 8/12,Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.35,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
"Kawat jaring panjang 2,4 m dan aksesoris","Kawat jaring panjang 2,4 m dan aksesoris",Material,General,lembar,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0165,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
"ukuran 20/50,t=40cm","ukuran 20/50,t=40cm",Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.15,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Paku 7 cm Pasangan batu,Paku 7 cm Pasangan batu,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.12,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
